post_timestamp,post_title,post_content,Lap_Label,LapNumber,combined_raw_text,processed_text,Toxicity_Score
2024-12-08 22:41:11,이탈리아팀이 이탈리아 팀에 컨챔을 먹여주는구나!,,25,25.0,이탈리아팀이 이탈리아 팀에 컨챔을 먹여주는구나! ,이탈리아팀이 이탈리아 팀에 컨챔을 먹여주는구나!,0.27928245067596436
2024-12-08 22:41:13,"노리스 페이스 떨어진다,,,",슬슬 들어가야,25,25.0,"노리스 페이스 떨어진다,,, 슬슬 들어가야","노리스 페이스 떨어진다,,, 슬슬 들어가야",0.17066600918769836
2024-12-08 22:41:15,방금왔는데 피아스트리 왜 저 밑에있음?,피트인했다고 해도 너무뒤인데,25,25.0,방금왔는데 피아스트리 왜 저 밑에있음? 피트인했다고 해도 너무뒤인데,방금왔는데 피아스트리 왜 저 밑에있음? 피트인했다고 해도 너무뒤인데,0.14968518912792206
2024-12-08 22:41:16,사인지 달려!,언더컷하자,25,25.0,사인지 달려! 언더컷하자,사인지 달려! 언더컷하자,0.6282239556312561
2024-12-08 22:41:17,르끌 클린에어다,휴,25,25.0,르끌 클린에어다 휴,르끌 클린에어다 휴,0.12282226234674454
2024-12-08 22:41:21,셉카 ㄲㅂ,ㄲㅂ,25,25.0,셉카 ㄲㅂ ㄲㅂ,셉카 ㄲㅂ ㄲㅂ,0.6950685381889343
2024-12-08 22:41:22,사인츠 존나 빠른데???,????,25,25.0,사인츠 존나 빠른데??? ????,사인츠 존나 빠른데??? ????,0.26332738995552063
2024-12-08 22:41:23,이몰라행동 두가자~,"가주아~
- ORACLE RED BULL RACING RB20",25,25.0,"이몰라행동 두가자~ 가주아~
- ORACLE RED BULL RACING RB20",이몰라행동 두가자~ 가주아~ - ORACLE RED BULL RACING RB20,0.7147319316864014
2024-12-08 22:41:25,노리스 들어가고 셒카 나오면 ㄷㄷㄷㄷㄷ,"유키 가냐?ㅋㅋㅋ
- dc official App",25,25.0,"노리스 들어가고 셒카 나오면 ㄷㄷㄷㄷㄷ 유키 가냐?ㅋㅋㅋ
- dc official App",노리스 들어가고 셒카 나오면 ㄷㄷㄷㄷㄷ 유키 가냐?ㅋㅋㅋ - dc official App,0.5295203924179077
2024-12-08 22:41:26,사인스 좁히나?,- dc official App,25,25.0,사인스 좁히나? - dc official App,사인스 좁히나? - dc official App,0.10749050229787827
2024-12-08 22:41:28,타이어좀흔들흔들하노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,25,25.0,타이어좀흔들흔들하노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,타이어좀흔들흔들하노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.5556052327156067
2024-12-08 22:41:30,하 러셀 ㅈㄴ스무스하게 원스탑 가능하겟네...,"ㅇ
- dc official App",25,25.0,"하 러셀 ㅈㄴ스무스하게 원스탑 가능하겟네... ㅇ
- dc official App",하 러셀 ㅈㄴ스무스하게 원스탑 가능하겟네... ㅇ - dc official App,0.10253365337848663
2024-12-08 22:41:31,오늘 대환장파티네 ㅋㅋㅋㅋ,ㅋㅋㅋㅋ,25,25.0,오늘 대환장파티네 ㅋㅋㅋㅋ ㅋㅋㅋㅋ,오늘 대환장파티네 ㅋㅋㅋㅋ ㅋㅋㅋㅋ,0.4321228563785553
2024-12-08 22:41:31,로슨 뭔일임,,25,25.0,로슨 뭔일임 ,로슨 뭔일임,0.1124032661318779
2024-12-08 22:41:32,편의점 좆망 ㅋㅋㅋㅋ,,25,25.0,편의점 좆망 ㅋㅋㅋㅋ ,편의점 좆망 ㅋㅋㅋㅋ,0.889755129814148
2024-12-08 22:41:37,난리노 ㅋㅋ,"ㅋㅋ
- dc official App",25,25.0,"난리노 ㅋㅋ ㅋㅋ
- dc official App",난리노 ㅋㅋ ㅋㅋ - dc official App,0.373403936624527
2024-12-08 22:41:39,로슨 사망ㅋㅋ,,25,25.0,로슨 사망ㅋㅋ ,로슨 사망ㅋㅋ,0.40163561701774597
2024-12-08 22:41:39,RB 하스 행동ㅋㅋㅋㅋ,,25,25.0,RB 하스 행동ㅋㅋㅋㅋ ,RB 하스 행동ㅋㅋㅋㅋ,0.4143603444099426
2024-12-08 22:41:42,뭔 문제노 ㅋㅋㅋㅋ,,25,25.0,뭔 문제노 ㅋㅋㅋㅋ ,뭔 문제노 ㅋㅋㅋㅋ,0.5955116748809814
2024-12-08 22:41:42,아니 이게 뭔,,25,25.0,아니 이게 뭔 ,아니 이게 뭔,0.1927919089794159
2024-12-08 22:41:43,알비 뭐하노 ㅋㅋㅋㅋㅋㅋ,- dc official App,25,25.0,알비 뭐하노 ㅋㅋㅋㅋㅋㅋ - dc official App,알비 뭐하노 ㅋㅋㅋㅋㅋㅋ - dc official App,0.705403745174408
2024-12-08 22:41:43,편의점 사망,- dc official App,25,25.0,편의점 사망 - dc official App,편의점 사망 - dc official App,0.3351854681968689
2024-12-08 22:41:44,떨어질락 말락 ㅋㅋㅋㅋㅋ 좆되네 ㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,25,25.0,떨어질락 말락 ㅋㅋㅋㅋㅋ 좆되네 ㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,떨어질락 말락 ㅋㅋㅋㅋㅋ 좆되네 ㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.9180559515953064
2024-12-08 22:41:44,가자 몽골! 노리스 담구러 가자,드가자,25,25.0,가자 몽골! 노리스 담구러 가자 드가자,가자 몽골! 노리스 담구러 가자 드가자,0.7262871861457825
2024-12-08 22:41:45,개망했노ㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ,25,25.0,개망했노ㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋ,개망했노ㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋ,0.9096511006355286
2024-12-08 22:41:46,점마 뭐하노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋ,25,25.0,점마 뭐하노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋ,점마 뭐하노ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋ,0.895146369934082
2024-12-08 22:41:47,러셀 페이스 유지 중임?,사인지랑 원래 18초 차이났음?,25,25.0,러셀 페이스 유지 중임? 사인지랑 원래 18초 차이났음?,러셀 페이스 유지 중임? 사인지랑 원래 18초 차이났음?,0.1070844754576683
2024-12-08 22:41:49,바퀴던져서 뒤에있는 노리스 때리면 반포자이 ㅋㅋ,,25,25.0,바퀴던져서 뒤에있는 노리스 때리면 반포자이 ㅋㅋ ,바퀴던져서 뒤에있는 노리스 때리면 반포자이 ㅋㅋ,0.24611613154411316
2024-12-08 22:41:53,조이고 ㅋㅋㅋ,,25,25.0,조이고 ㅋㅋㅋ ,조이고 ㅋㅋㅋ,0.764070451259613
2024-12-08 22:41:54,이몰라 했노ㅋㅋ,"윌의 의지ㅋㅋ
- ORACLE RED BULL RACING RB20",25,25.0,"이몰라 했노ㅋㅋ 윌의 의지ㅋㅋ
- ORACLE RED BULL RACING RB20",이몰라 했노ㅋㅋ 윌의 의지ㅋㅋ - ORACLE RED BULL RACING RB20,0.7188853025436401
2024-12-08 22:41:54,로슨 안되면 리타이어 해라 레드플랙은 안된다!!!!!,ㅇㅇ,25,25.0,로슨 안되면 리타이어 해라 레드플랙은 안된다!!!!! ㅇㅇ,로슨 안되면 리타이어 해라 레드플랙은 안된다!!!!! ㅇㅇ,0.3678446114063263
2024-12-08 22:41:54,바퀴조이고 ㅋㅋㅋㅋ,,25,25.0,바퀴조이고 ㅋㅋㅋㅋ ,바퀴조이고 ㅋㅋㅋㅋ,0.9130286574363708
2024-12-08 22:41:54,타이어조이고,,25,25.0,타이어조이고 ,타이어조이고,0.3173064589500427
2024-12-08 22:41:55,다시조이고,,25,25.0,다시조이고 ,다시조이고,0.1611226201057434
2024-12-08 22:41:57,로손 중동사업 철수ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋㅋ,25,25.0,로손 중동사업 철수ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋ,로손 중동사업 철수ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋ,0.6158499717712402
2024-12-08 22:41:57,로슨 편의점 뭐하노ㅋㅋ,ㅇ,25,25.0,로슨 편의점 뭐하노ㅋㅋ ㅇ,로슨 편의점 뭐하노ㅋㅋ ㅇ,0.32811591029167175
2024-12-08 22:41:58,게이조이고,,25,25.0,게이조이고 ,게이조이고,0.9199311137199402
2024-12-08 22:41:58,게이조이고ㅋㅋㅋ,"ㅋㅋㅋ
- dc official App",25,25.0,"게이조이고ㅋㅋㅋ ㅋㅋㅋ
- dc official App",게이조이고ㅋㅋㅋ ㅋㅋㅋ - dc official App,0.8842287063598633
2024-12-08 22:41:59,이럴거면 걍 셒카를 ㅋㅋ,,25,25.0,이럴거면 걍 셒카를 ㅋㅋ ,이럴거면 걍 셒카를 ㅋㅋ,0.7570596933364868
2024-12-08 22:42:00,재결합은 첨보네ㅋㅋㅋ,,25,25.0,재결합은 첨보네ㅋㅋㅋ ,재결합은 첨보네ㅋㅋㅋ,0.21717876195907593
2024-12-08 22:42:00,조이는데 3초 ㅂㅅ ㅋㅋㅋㅋㅋㅋㅋㅋ,,25,25.0,조이는데 3초 ㅂㅅ ㅋㅋㅋㅋㅋㅋㅋㅋ ,조이는데 3초 ㅂㅅ ㅋㅋㅋㅋㅋㅋㅋㅋ,0.9342800378799438
2024-12-08 22:42:01,사인츠 언더컷 되나?,"음
- dc official App",25,25.0,"사인츠 언더컷 되나? 음
- dc official App",사인츠 언더컷 되나? 음 - dc official App,0.14668944478034973
2024-12-08 22:41:58,바퀴 조이고~,,25,25.0,바퀴 조이고~ ,바퀴 조이고~,0.21066683530807495
2024-12-08 22:42:01,조이는보이ㅋㅋㅋㅋㅋㅋ,- dc official App,25,25.0,조이는보이ㅋㅋㅋㅋㅋㅋ - dc official App,조이는보이ㅋㅋㅋㅋㅋㅋ - dc official App,0.26386961340904236
2024-12-08 22:42:01,조이고,,25,25.0,조이고 ,조이고,0.23440518975257874
2024-12-08 22:42:03,2.2 ㅅㅅㅅㅅㅅㅅㅅㅅㅅ,"ㅅㅅ
- dc official App",25,25.0,"2.2 ㅅㅅㅅㅅㅅㅅㅅㅅㅅ ㅅㅅ
- dc official App",2.2 ㅅㅅㅅㅅㅅㅅㅅㅅㅅ ㅅㅅ - dc official App,0.6256442666053772
2024-12-08 22:42:04,타이어 조이고 ㅋㅋㅋㅋ,,25,25.0,타이어 조이고 ㅋㅋㅋㅋ ,타이어 조이고 ㅋㅋㅋㅋ,0.4690035581588745
2024-12-08 22:42:04,오 2.2,,25,25.0,오 2.2 ,오 2.2,0.1185494214296341
2024-12-08 22:42:05,조이고 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋ,25,25.0,조이고 ㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,조이고 ㅋㅋㅋㅋ ㅋㅋㅋㅋㅋ,0.7685604691505432
2024-12-08 22:42:05,핏스탑 잘했다 ㅋㅋㅋㅋㅋㅋㅋ,,25,25.0,핏스탑 잘했다 ㅋㅋㅋㅋㅋㅋㅋ ,핏스탑 잘했다 ㅋㅋㅋㅋㅋㅋㅋ,0.1776561588048935
2024-12-08 22:42:05,나사만 조이는데 3.5 뭐노,왜케느림,25,25.0,나사만 조이는데 3.5 뭐노 왜케느림,나사만 조이는데 3.5 뭐노 왜케느림,0.43980681896209717
2024-12-08 22:42:06,???: 조금만 더 쪼여줘~~,"로슨:  좀더 쪼여줘~
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",25,25.0,"???: 조금만 더 쪼여줘~~ 로슨:  좀더 쪼여줘~
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",???: 조금만 더 쪼여줘~~ 로슨: 좀더 쪼여줘~ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.7822418808937073
2024-12-08 22:42:06,2.2ㅅㅅㅅㅅㅅㅅ,ㄴㅇㅅ ㄴㅇㅅ,25,25.0,2.2ㅅㅅㅅㅅㅅㅅ ㄴㅇㅅ ㄴㅇㅅ,2.2ㅅㅅㅅㅅㅅㅅ ㄴㅇㅅ ㄴㅇㅅ,0.8244661092758179
2024-12-08 22:42:06,2.2 ㅋㅋㅋㅋㅋㅋㅋㅋ,,25,25.0,2.2 ㅋㅋㅋㅋㅋㅋㅋㅋ ,2.2 ㅋㅋㅋㅋㅋㅋㅋㅋ,0.6468988656997681
2024-12-08 22:42:06,2.2 좋았다,,25,25.0,2.2 좋았다 ,2.2 좋았다,0.09475357830524445
2024-12-08 22:42:06,2.2 굳 ㅋㅋㅋ,- dc official App,25,25.0,2.2 굳 ㅋㅋㅋ - dc official App,2.2 굳 ㅋㅋㅋ - dc official App,0.13694612681865692
2024-12-08 22:42:07,2.2 ㅋㅋㅋㅋ,ㅋㅋㅋ,25,25.0,2.2 ㅋㅋㅋㅋ ㅋㅋㅋ,2.2 ㅋㅋㅋㅋ ㅋㅋㅋ,0.657753586769104
2024-12-08 22:42:07,2.2 ㅅㅅ,,25,25.0,2.2 ㅅㅅ ,2.2 ㅅㅅ,0.8578929901123047
2024-12-08 22:42:07,황라리 피트 좋다,ㅅㅅㅅ,25,25.0,황라리 피트 좋다 ㅅㅅㅅ,황라리 피트 좋다 ㅅㅅㅅ,0.11270759999752045
2024-12-08 22:42:07,2.2 굿이노,- dc official App,25,25.0,2.2 굿이노 - dc official App,2.2 굿이노 - dc official App,0.09283424913883209
2024-12-08 22:42:07,3.5,"ㅋㅋ
- dc official App",25,25.0,"3.5 ㅋㅋ
- dc official App",3.5 ㅋㅋ - dc official App,0.22892312705516815
2024-12-08 22:42:05,"P1, P1. MATE.",,25,25.0,"P1, P1. MATE. ","P1, P1. MATE.",0.2408190667629242
2024-12-08 22:42:08,피트인하면 무조건 타이어 교체 룰 아닌가?,그냥 조이기만 해도 된다고?,25,25.0,피트인하면 무조건 타이어 교체 룰 아닌가? 그냥 조이기만 해도 된다고?,피트인하면 무조건 타이어 교체 룰 아닌가? 그냥 조이기만 해도 된다고?,0.20326517522335052
2024-12-08 22:42:08,2.2,ㅅㅅㅅㅅ,25,25.0,2.2 ㅅㅅㅅㅅ,2.2 ㅅㅅㅅㅅ,0.5598793029785156
2024-12-08 22:42:10,2.2 섹스ㅋㅋㅋ,- dc official App,25,25.0,2.2 섹스ㅋㅋㅋ - dc official App,2.2 섹스ㅋㅋㅋ - dc official App,0.8825662732124329
2024-12-08 22:42:11,이런 경우는 처음임?,ㄹ??,25,25.0,이런 경우는 처음임? ㄹ??,이런 경우는 처음임? ㄹ??,0.16508010029792786
2024-12-08 22:42:10,오 2.2,,25,25.0,오 2.2 ,오 2.2,0.1185494214296341
2024-12-08 22:42:11,2.2,오ㅋㅋ,25,25.0,2.2 오ㅋㅋ,2.2 오ㅋㅋ,0.4305129945278168
2024-12-08 22:42:11,굳드 ㅋㅋ,"ㅋㅋ
- dc official App",25,25.0,"굳드 ㅋㅋ ㅋㅋ
- dc official App",굳드 ㅋㅋ ㅋㅋ - dc official App,0.12833049893379211
2024-12-08 22:42:12,2.2 섹스ㅋㅋㅋㅋㅋㅋ,ㅋㅋㅋㅋ,25,25.0,2.2 섹스ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ,2.2 섹스ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋ,0.9312582015991211
2024-12-08 22:42:12,2.2 좋다,,25,25.0,2.2 좋다 ,2.2 좋다,0.12765009701251984
2024-12-08 22:42:12,2.2 ㅅㅅㅅㅅㅅㅅ,,25,25.0,2.2 ㅅㅅㅅㅅㅅㅅ ,2.2 ㅅㅅㅅㅅㅅㅅ,0.5609728693962097
2024-12-08 22:42:13,2.2! 2.2! 2.2!,개빠르네,25,25.0,2.2! 2.2! 2.2! 개빠르네,2.2! 2.2! 2.2! 개빠르네,0.27598652243614197
2024-12-08 22:42:13,2.2 좋고 ㅋㅋㅋㅋ,ㅋㅋㅋㅋ,25,25.0,2.2 좋고 ㅋㅋㅋㅋ ㅋㅋㅋㅋ,2.2 좋고 ㅋㅋㅋㅋ ㅋㅋㅋㅋ,0.5191447734832764
2024-12-08 22:42:15,개씨발 알파타우리 이 개븅신팀,제대로 하는게 없노 ㅋㅋㅋㅋㅋ,25,25.0,개씨발 알파타우리 이 개븅신팀 제대로 하는게 없노 ㅋㅋㅋㅋㅋ,개씨발 알파타우리 이 개븅신팀 제대로 하는게 없노 ㅋㅋㅋㅋㅋ,0.9496088624000549
2024-12-08 22:42:14,페라리 피트 오늘은 멀쩡하네ㅋㅋㅋㅋ,,25,25.0,페라리 피트 오늘은 멀쩡하네ㅋㅋㅋㅋ ,페라리 피트 오늘은 멀쩡하네ㅋㅋㅋㅋ,0.11350014060735703
2024-12-08 22:42:16,2.2 ㄷㄷ,- dc official App,25,25.0,2.2 ㄷㄷ - dc official App,2.2 ㄷㄷ - dc official App,0.13538111746311188
2024-12-08 22:42:18,2.2 ㅅㅅ,- dc official App,25,25.0,2.2 ㅅㅅ - dc official App,2.2 ㅅㅅ - dc official App,0.6684058904647827
2024-12-08 22:42:18,맥라렌 찐빠 제발,,25,25.0,맥라렌 찐빠 제발 ,맥라렌 찐빠 제발,0.8626335263252258
2024-12-08 22:42:19,피트스탑ㅈ망제발ㅠㅠㅠㅠ,ㅅㅂ,25,25.0,피트스탑ㅈ망제발ㅠㅠㅠㅠ ㅅㅂ,피트스탑ㅈ망제발ㅠㅠㅠㅠ ㅅㅂ,0.7711277604103088
2024-12-08 22:42:19,캬ㅋㅋㅋㄱㅋ,- dc official App,25,25.0,캬ㅋㅋㅋㄱㅋ - dc official App,캬ㅋㅋㅋㄱㅋ - dc official App,0.2635573446750641
2024-12-08 22:42:20,캬 황라리,,25,25.0,캬 황라리 ,캬 황라리,0.4876781105995178
2024-12-08 22:42:20,캬 2.2 빠르다,"ㄹㅇ ㅋㅋ,.",25,25.0,"캬 2.2 빠르다 ㄹㅇ ㅋㅋ,.","캬 2.2 빠르다 ㄹㅇ ㅋㅋ,.",0.12868258357048035
2024-12-08 22:42:20,제발 찐빠 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,- dc official App,25,25.0,제발 찐빠 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ - dc official App,제발 찐빠 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ - dc official App,0.8285861611366272
2024-12-08 22:42:21,제발 7초,ㄹㅇㄹㅇ,25,25.0,제발 7초 ㄹㅇㄹㅇ,제발 7초 ㄹㅇㄹㅇ,0.3676973581314087
2024-12-08 22:42:22,어씨발,11시인줄 알았는데,25,25.0,어씨발 11시인줄 알았는데,어씨발 11시인줄 알았는데,0.44651198387145996
2024-12-08 22:42:22,외쳐 22!!,,25,25.0,외쳐 22!! ,외쳐 22!!,0.12997649610042572
2024-12-08 22:42:22,멕라렌 미끌 한번만 제발,,25,25.0,멕라렌 미끌 한번만 제발 ,멕라렌 미끌 한번만 제발,0.7016310691833496
2024-12-08 22:42:24,에이 설마 찐빠내겠냐???????,,26,26.0,에이 설마 찐빠내겠냐??????? ,에이 설마 찐빠내겠냐???????,0.6005432605743408
2024-12-08 22:42:24,찐빠 기대하면 개추ㅋㅋㅋㅋ,ㅇㄷㄴㅂㅌ,26,26.0,찐빠 기대하면 개추ㅋㅋㅋㅋ ㅇㄷㄴㅂㅌ,찐빠 기대하면 개추ㅋㅋㅋㅋ ㅇㄷㄴㅂㅌ,0.8989997506141663
2024-12-08 22:42:26,맥라렌 찐빠한번 내자,,26,26.0,맥라렌 찐빠한번 내자 ,맥라렌 찐빠한번 내자,0.891141414642334
2024-12-08 22:42:28,대라리 오늘 전략 좋은데?,,26,26.0,대라리 오늘 전략 좋은데? ,대라리 오늘 전략 좋은데?,0.07302426546812057
2024-12-08 22:42:29,제발 7초,,26,26.0,제발 7초 ,제발 7초,0.2524160146713257
2024-12-08 22:42:31,제발,,26,26.0,제발 ,제발,0.5351230502128601
2024-12-08 22:42:32,쥬지 타깎노가 즁요하노 ㅋㅋ,- dc official App,26,26.0,쥬지 타깎노가 즁요하노 ㅋㅋ - dc official App,쥬지 타깎노가 즁요하노 ㅋㅋ - dc official App,0.9200441241264343
2024-12-08 22:42:33,제발 노리스 핏스탑 개찐빠,"ㅜㅜ제발
- dc official App",26,26.0,"제발 노리스 핏스탑 개찐빠 ㅜㅜ제발
- dc official App",제발 노리스 핏스탑 개찐빠 ㅜㅜ제발 - dc official App,0.9292640686035156
2024-12-08 22:42:37,맥라렌 제발 8초,"제발
- dc official App",26,26.0,"맥라렌 제발 8초 제발
- dc official App",맥라렌 제발 8초 제발 - dc official App,0.3424467444419861
2024-12-08 22:42:37,2.2? 2등할거란 암시인가,ㄷ,26,26.0,2.2? 2등할거란 암시인가 ㄷ,2.2? 2등할거란 암시인가 ㄷ,0.27505698800086975
2024-12-08 22:42:37,한 명은 클러치 나가고 한 명은 바퀴가 나가고,8위로 만족해라 니들은 걍,26,26.0,한 명은 클러치 나가고 한 명은 바퀴가 나가고 8위로 만족해라 니들은 걍,한 명은 클러치 나가고 한 명은 바퀴가 나가고 8위로 만족해라 니들은 걍,0.9378482699394226
2024-12-08 22:42:37,제발 타이어 안빠지고 8초이상 기원 제발제발ㄹ제빌ㄹ,"제발요
- dc official App",26,26.0,"제발 타이어 안빠지고 8초이상 기원 제발제발ㄹ제빌ㄹ 제발요
- dc official App",제발 타이어 안빠지고 8초이상 기원 제발제발ㄹ제빌ㄹ 제발요 - dc official App,0.531811535358429
2024-12-08 22:42:37,멕찐빠세트 ㅈㅂ,"ㅈㅂ
- ORACLE RED BULL RACING RB20",26,26.0,"멕찐빠세트 ㅈㅂ ㅈㅂ
- ORACLE RED BULL RACING RB20",멕찐빠세트 ㅈㅂ ㅈㅂ - ORACLE RED BULL RACING RB20,0.931467592716217
2024-12-08 22:42:37,노리스 핏스탑 찐빠기원,,26,26.0,노리스 핏스탑 찐빠기원 ,노리스 핏스탑 찐빠기원,0.6084591150283813
2024-12-08 22:42:38,부두술타임이다!!!,제발ㄹ!!,26,26.0,부두술타임이다!!! 제발ㄹ!!,부두술타임이다!!! 제발ㄹ!!,0.7791936993598938
2024-12-08 22:42:39,휠건 마사지건으로 바꿔들고나가라 제발,- dc official App,26,26.0,휠건 마사지건으로 바꿔들고나가라 제발 - dc official App,휠건 마사지건으로 바꿔들고나가라 제발 - dc official App,0.2944500744342804
2024-12-08 22:42:40,제벌7초 ㅋㅋㅋㅋ,,26,26.0,제벌7초 ㅋㅋㅋㅋ ,제벌7초 ㅋㅋㅋㅋ,0.8360097408294678
2024-12-08 22:42:41,노리스 휠넛 고장으로 리타이어,제발,26,26.0,노리스 휠넛 고장으로 리타이어 제발,노리스 휠넛 고장으로 리타이어 제발,0.17489475011825562
2024-12-08 22:42:41,피트 나올때 바닥 긁는거 ㅈ간지네,ㄹㅇ,26,26.0,피트 나올때 바닥 긁는거 ㅈ간지네 ㄹㅇ,피트 나올때 바닥 긁는거 ㅈ간지네 ㄹㅇ,0.3887370228767395
2024-12-08 22:42:42,형 출장갔다와서 못봤는데 알려줘라,황라리 컨챔 어케하면 따냐 이상황에서,26,26.0,형 출장갔다와서 못봤는데 알려줘라 황라리 컨챔 어케하면 따냐 이상황에서,형 출장갔다와서 못봤는데 알려줘라 황라리 컨챔 어케하면 따냐 이상황에서,0.4680507481098175
2024-12-08 22:42:45,노쪽아 해줘,우승,26,26.0,노쪽아 해줘 우승,노쪽아 해줘 우승,0.9349044561386108
2024-12-08 22:42:46,대충 조였노 ㅋㅋ,ㅋㅋㅋ,26,26.0,대충 조였노 ㅋㅋ ㅋㅋㅋ,대충 조였노 ㅋㅋ ㅋㅋㅋ,0.7594702839851379
2024-12-08 22:42:47,덜 끼우고 어케 돌았노 ㅋㅋㅋㅋ,ㅋㅋㅋ,26,26.0,덜 끼우고 어케 돌았노 ㅋㅋㅋㅋ ㅋㅋㅋ,덜 끼우고 어케 돌았노 ㅋㅋㅋㅋ ㅋㅋㅋ,0.9300406575202942
2024-12-08 22:42:47,저러고 그냥 갔어? ㅋㅋ,,26,26.0,저러고 그냥 갔어? ㅋㅋ ,저러고 그냥 갔어? ㅋㅋ,0.6070664525032043
2024-12-08 22:42:50,진짜 덜 조였네ㅋㅋㅋㅋ,,26,26.0,진짜 덜 조였네ㅋㅋㅋㅋ ,진짜 덜 조였네ㅋㅋㅋㅋ,0.4443640112876892
2024-12-08 22:42:51,티포시가 존나 많구나,- dc official App,26,26.0,티포시가 존나 많구나 - dc official App,티포시가 존나 많구나 - dc official App,0.44946882128715515
2024-12-08 22:42:52,굴렁쇠할뻔했네 ㅇㅇ,,26,26.0,굴렁쇠할뻔했네 ㅇㅇ ,굴렁쇠할뻔했네 ㅇㅇ,0.9455603957176208
2024-12-08 22:42:53,제발 노리스 엔진블로우 하게 해주세요ㅗㅗㅗㅗㅗㅗㅗㅗ,ㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗ,26,26.0,제발 노리스 엔진블로우 하게 해주세요ㅗㅗㅗㅗㅗㅗㅗㅗ ㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗ,제발 노리스 엔진블로우 하게 해주세요ㅗㅗㅗㅗㅗㅗㅗㅗ ㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗㅗ,0.7130053043365479
2024-12-08 22:42:53,페1 맥2 페3하면 우승 누가함?,"페라리 역전가능?
- dc official App",26,26.0,"페1 맥2 페3하면 우승 누가함? 페라리 역전가능?
- dc official App",페1 맥2 페3하면 우승 누가함? 페라리 역전가능? - dc official App,0.5148094296455383
2024-12-08 22:42:52,아예 후ㅏㄹ 잠구지도 못했는데?,머냐 저거 ㅋㄱㄱ,26,26.0,아예 후ㅏㄹ 잠구지도 못했는데? 머냐 저거 ㅋㄱㄱ,아예 후ㅏㄹ 잠구지도 못했는데? 머냐 저거 ㅋㄱㄱ,0.805849015712738
2024-12-08 22:42:53,rb는 그냥 더위먹었나,,26,26.0,rb는 그냥 더위먹었나 ,rb는 그냥 더위먹었나,0.9266915321350098
2024-12-08 22:42:54,왼쪽 프론트 덜끼운거 맞는듯? ㅋㅋ,,26,26.0,왼쪽 프론트 덜끼운거 맞는듯? ㅋㅋ ,왼쪽 프론트 덜끼운거 맞는듯? ㅋㅋ,0.18554995954036713
2024-12-08 22:42:56,어케 달렸노,,26,26.0,어케 달렸노 ,어케 달렸노,0.7094494104385376
2024-12-08 22:42:58,제발 킥자우버행동,제발,26,26.0,제발 킥자우버행동 제발,제발 킥자우버행동 제발,0.24544276297092438
